"file","func","value","site","tile","res","type"
"WREF_2023_DEM_mosaic_2025-11-23_4_50m.tif","ssc_1",-0.0139878554651395,"WREF","4","50","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_4_5m.tif","ssc_1",-0.000771550071042846,"WREF","4","5","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_5_100m.tif","ssc_1",NA,"WREF","5","100","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_5_10m.tif","ssc_1",-0.00148928082672758,"WREF","5","10","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_5_15m.tif","ssc_1",-0.00259253708486611,"WREF","5","15","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_5_1m.tif","ssc_1",-0.000345718218896648,"WREF","5","1","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_5_30m.tif","ssc_1",-0.00526057132099587,"WREF","5","30","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_5_50m.tif","ssc_1",-0.0185263544260043,"WREF","5","50","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_5_5m.tif","ssc_1",-0.000624331908076478,"WREF","5","5","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_6_100m.tif","ssc_1",NA,"WREF","6","100","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_6_10m.tif","ssc_1",-0.00107158631969457,"WREF","6","10","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_6_15m.tif","ssc_1",-0.00198327730079672,"WREF","6","15","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_6_1m.tif","ssc_1",-0.000262658034989382,"WREF","6","1","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_6_30m.tif","ssc_1",-0.00598264726597991,"WREF","6","30","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_6_50m.tif","ssc_1",-0.00577273490361056,"WREF","6","50","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_6_5m.tif","ssc_1",-0.000546770932838425,"WREF","6","5","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_7_100m.tif","ssc_1",-0.0144945465477232,"WREF","7","100","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_7_10m.tif","ssc_1",-0.00146235863435098,"WREF","7","10","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_7_15m.tif","ssc_1",-0.0016590097042952,"WREF","7","15","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_7_1m.tif","ssc_1",-0.000627213248642717,"WREF","7","1","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_7_30m.tif","ssc_1",-0.00507779479870778,"WREF","7","30","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_7_50m.tif","ssc_1",-0.00516694003941315,"WREF","7","50","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_7_5m.tif","ssc_1",-0.0010852494650187,"WREF","7","5","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_8_100m.tif","ssc_1",NA,"WREF","8","100","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_8_10m.tif","ssc_1",-0.00143334337962204,"WREF","8","10","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_8_15m.tif","ssc_1",-0.00176607265948885,"WREF","8","15","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_8_1m.tif","ssc_1",-0.000629410390279809,"WREF","8","1","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_8_30m.tif","ssc_1",-0.00350713486904619,"WREF","8","30","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_8_50m.tif","ssc_1",-0.00598242598238258,"WREF","8","50","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_8_5m.tif","ssc_1",-0.00107694843675993,"WREF","8","5","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_9_100m.tif","ssc_1",NA,"WREF","9","100","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_9_10m.tif","ssc_1",-0.000966576798960701,"WREF","9","10","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_9_15m.tif","ssc_1",-0.00142209884345225,"WREF","9","15","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_9_1m.tif","ssc_1",-0.000269011789752421,"WREF","9","1","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_9_30m.tif","ssc_1",-0.00332621581999115,"WREF","9","30","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_9_50m.tif","ssc_1",-0.00343837289509137,"WREF","9","50","high-relief"
"WREF_2023_DEM_mosaic_2025-11-23_9_5m.tif","ssc_1",-0.000560316873875303,"WREF","9","5","high-relief"
"ORNL_2018_DEM_mosaic_2025-11-14_1_100m.tif","sv_1",235.449417114258,"ORNL","1","100","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_1_10m.tif","sv_1",233.825286865234,"ORNL","1","10","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_1_15m.tif","sv_1",233.683776855469,"ORNL","1","15","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_1_1m.tif","sv_1",233.255004882812,"ORNL","1","1","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_1_30m.tif","sv_1",234.209167480469,"ORNL","1","30","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_1_50m.tif","sv_1",234.651641845703,"ORNL","1","50","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_1_5m.tif","sv_1",233.503875732422,"ORNL","1","5","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_2_100m.tif","sv_1",234.837326049805,"ORNL","2","100","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_2_10m.tif","sv_1",233.034896850586,"ORNL","2","10","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_2_15m.tif","sv_1",233.290664672852,"ORNL","2","15","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_2_1m.tif","sv_1",231.805999755859,"ORNL","2","1","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_2_30m.tif","sv_1",233.589141845703,"ORNL","2","30","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_2_50m.tif","sv_1",233.966278076172,"ORNL","2","50","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_2_5m.tif","sv_1",232.657806396484,"ORNL","2","5","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_3_100m.tif","sv_1",231.705413818359,"ORNL","3","100","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_3_10m.tif","sv_1",228.397766113281,"ORNL","3","10","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_3_15m.tif","sv_1",228.692855834961,"ORNL","3","15","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_3_1m.tif","sv_1",226.559997558594,"ORNL","3","1","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_3_30m.tif","sv_1",229.785919189453,"ORNL","3","30","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_3_50m.tif","sv_1",230.452606201172,"ORNL","3","50","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_3_5m.tif","sv_1",228.340240478516,"ORNL","3","5","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_4_100m.tif","sv_1",228.441207885742,"ORNL","4","100","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_4_10m.tif","sv_1",227.850616455078,"ORNL","4","10","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_4_15m.tif","sv_1",228.00617980957,"ORNL","4","15","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_4_1m.tif","sv_1",227.317993164062,"ORNL","4","1","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_4_30m.tif","sv_1",228.150802612305,"ORNL","4","30","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_4_50m.tif","sv_1",228.238128662109,"ORNL","4","50","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_4_5m.tif","sv_1",227.568756103516,"ORNL","4","5","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_5_100m.tif","sv_1",245.167678833008,"ORNL","5","100","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_5_10m.tif","sv_1",243.520874023438,"ORNL","5","10","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_5_15m.tif","sv_1",243.422256469727,"ORNL","5","15","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_5_1m.tif","sv_1",242.470001220703,"ORNL","5","1","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_5_30m.tif","sv_1",243.921081542969,"ORNL","5","30","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_5_50m.tif","sv_1",244.583572387695,"ORNL","5","50","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_5_5m.tif","sv_1",243.014846801758,"ORNL","5","5","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_6_100m.tif","sv_1",253.941955566406,"ORNL","6","100","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_6_10m.tif","sv_1",250.986328125,"ORNL","6","10","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_6_15m.tif","sv_1",251.332366943359,"ORNL","6","15","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_6_1m.tif","sv_1",249.225997924805,"ORNL","6","1","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_6_30m.tif","sv_1",251.79264831543,"ORNL","6","30","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_6_50m.tif","sv_1",252.325576782227,"ORNL","6","50","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_6_5m.tif","sv_1",250.381484985352,"ORNL","6","5","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_7_100m.tif","sv_1",228.786636352539,"ORNL","7","100","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_7_10m.tif","sv_1",228.200820922852,"ORNL","7","10","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_7_15m.tif","sv_1",228.235656738281,"ORNL","7","15","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_7_1m.tif","sv_1",227.490005493164,"ORNL","7","1","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_7_30m.tif","sv_1",228.401306152344,"ORNL","7","30","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_7_50m.tif","sv_1",228.492248535156,"ORNL","7","50","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_7_5m.tif","sv_1",227.764434814453,"ORNL","7","5","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_8_100m.tif","sv_1",240.405426025391,"ORNL","8","100","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_8_10m.tif","sv_1",237.114105224609,"ORNL","8","10","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_8_15m.tif","sv_1",237.256942749023,"ORNL","8","15","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_8_1m.tif","sv_1",236.333999633789,"ORNL","8","1","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_8_30m.tif","sv_1",238.728576660156,"ORNL","8","30","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_8_50m.tif","sv_1",239.442031860352,"ORNL","8","50","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_8_5m.tif","sv_1",236.686599731445,"ORNL","8","5","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_9_100m.tif","sv_1",258.730285644531,"ORNL","9","100","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_9_10m.tif","sv_1",256.918151855469,"ORNL","9","10","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_9_15m.tif","sv_1",257.130493164062,"ORNL","9","15","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_9_1m.tif","sv_1",256.680999755859,"ORNL","9","1","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_9_30m.tif","sv_1",257.641510009766,"ORNL","9","30","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_9_50m.tif","sv_1",257.980682373047,"ORNL","9","50","ridged"
"ORNL_2018_DEM_mosaic_2025-11-14_9_5m.tif","sv_1",256.727783203125,"ORNL","9","5","ridged"
"RMNP_2020_DEM_mosaic_2025-11-14_1_100m.tif","sv_1",2589.80908203125,"RMNP","1","100","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_1_10m.tif","sv_1",2585.79321289062,"RMNP","1","10","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_1_15m.tif","sv_1",2585.81323242188,"RMNP","1","15","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_1_1m.tif","sv_1",2584.32006835938,"RMNP","1","1","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_1_30m.tif","sv_1",2585.95922851562,"RMNP","1","30","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_1_50m.tif","sv_1",2587.70141601562,"RMNP","1","50","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_1_5m.tif","sv_1",2585.64965820312,"RMNP","1","5","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_2_100m.tif","sv_1",2628.15771484375,"RMNP","2","100","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_2_10m.tif","sv_1",2620.80639648438,"RMNP","2","10","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_2_15m.tif","sv_1",2620.57373046875,"RMNP","2","15","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_2_1m.tif","sv_1",2619.89990234375,"RMNP","2","1","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_2_30m.tif","sv_1",2621.74536132812,"RMNP","2","30","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_2_50m.tif","sv_1",2623.5986328125,"RMNP","2","50","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_2_5m.tif","sv_1",2620.44165039062,"RMNP","2","5","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_3_100m.tif","sv_1",2687.48706054688,"RMNP","3","100","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_3_10m.tif","sv_1",2680.24609375,"RMNP","3","10","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_3_15m.tif","sv_1",2680.23168945312,"RMNP","3","15","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_3_1m.tif","sv_1",2679.15991210938,"RMNP","3","1","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_3_30m.tif","sv_1",2681.68481445312,"RMNP","3","30","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_3_50m.tif","sv_1",2685.03247070312,"RMNP","3","50","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_3_5m.tif","sv_1",2679.78247070312,"RMNP","3","5","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_4_100m.tif","sv_1",2501.24951171875,"RMNP","4","100","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_4_10m.tif","sv_1",2496.76586914062,"RMNP","4","10","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_4_15m.tif","sv_1",2496.91040039062,"RMNP","4","15","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_4_1m.tif","sv_1",2495.89990234375,"RMNP","4","1","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_4_30m.tif","sv_1",2497.71948242188,"RMNP","4","30","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_4_50m.tif","sv_1",2499.2939453125,"RMNP","4","50","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_4_5m.tif","sv_1",2496.34716796875,"RMNP","4","5","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_5_100m.tif","sv_1",2576.47631835938,"RMNP","5","100","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_5_10m.tif","sv_1",2565.84399414062,"RMNP","5","10","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_5_15m.tif","sv_1",2565.64721679688,"RMNP","5","15","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_5_1m.tif","sv_1",2564.6298828125,"RMNP","5","1","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_5_30m.tif","sv_1",2566.77099609375,"RMNP","5","30","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_5_50m.tif","sv_1",2569.59057617188,"RMNP","5","50","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_5_5m.tif","sv_1",2564.80834960938,"RMNP","5","5","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_6_100m.tif","sv_1",2772.19311523438,"RMNP","6","100","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_6_10m.tif","sv_1",2752.15673828125,"RMNP","6","10","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_6_15m.tif","sv_1",2753.2490234375,"RMNP","6","15","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_6_1m.tif","sv_1",2750.9599609375,"RMNP","6","1","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_6_30m.tif","sv_1",2756.6923828125,"RMNP","6","30","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_6_50m.tif","sv_1",2761.61938476562,"RMNP","6","50","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_6_5m.tif","sv_1",2751.32592773438,"RMNP","6","5","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_7_100m.tif","sv_1",2495.00732421875,"RMNP","7","100","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_7_10m.tif","sv_1",2490.23193359375,"RMNP","7","10","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_7_15m.tif","sv_1",2489.92822265625,"RMNP","7","15","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_7_1m.tif","sv_1",2489.64990234375,"RMNP","7","1","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_7_30m.tif","sv_1",2490.92578125,"RMNP","7","30","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_7_50m.tif","sv_1",2492.94458007812,"RMNP","7","50","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_7_5m.tif","sv_1",2489.83447265625,"RMNP","7","5","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_8_100m.tif","sv_1",2624.53369140625,"RMNP","8","100","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_8_10m.tif","sv_1",2612.39379882812,"RMNP","8","10","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_8_15m.tif","sv_1",2612.32983398438,"RMNP","8","15","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_8_1m.tif","sv_1",2611.05004882812,"RMNP","8","1","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_8_30m.tif","sv_1",2614.02368164062,"RMNP","8","30","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_8_50m.tif","sv_1",2615.54956054688,"RMNP","8","50","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_8_5m.tif","sv_1",2611.71069335938,"RMNP","8","5","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_9_100m.tif","sv_1",2568.17553710938,"RMNP","9","100","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_9_10m.tif","sv_1",2562.76025390625,"RMNP","9","10","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_9_15m.tif","sv_1",2562.54248046875,"RMNP","9","15","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_9_1m.tif","sv_1",2561.6201171875,"RMNP","9","1","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_9_30m.tif","sv_1",2563.45336914062,"RMNP","9","30","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_9_50m.tif","sv_1",2564.51147460938,"RMNP","9","50","high-relief"
"RMNP_2020_DEM_mosaic_2025-11-14_9_5m.tif","sv_1",2562.13671875,"RMNP","9","5","high-relief"
"CPER_2020_DEM_mosaic_2025-11-14_1_100m.tif","sv_1",1624.02624511719,"CPER","1","100","flat"
"CPER_2020_DEM_mosaic_2025-11-14_1_10m.tif","sv_1",1621.89331054688,"CPER","1","10","flat"
"CPER_2020_DEM_mosaic_2025-11-14_1_15m.tif","sv_1",1621.85266113281,"CPER","1","15","flat"
"CPER_2020_DEM_mosaic_2025-11-14_1_1m.tif","sv_1",1621.41003417969,"CPER","1","1","flat"
"CPER_2020_DEM_mosaic_2025-11-14_1_30m.tif","sv_1",1622.41931152344,"CPER","1","30","flat"
"CPER_2020_DEM_mosaic_2025-11-14_1_50m.tif","sv_1",1623.18505859375,"CPER","1","50","flat"
"CPER_2020_DEM_mosaic_2025-11-14_1_5m.tif","sv_1",1621.60241699219,"CPER","1","5","flat"
"CPER_2020_DEM_mosaic_2025-11-14_2_100m.tif","sv_1",1630.970703125,"CPER","2","100","flat"
"CPER_2020_DEM_mosaic_2025-11-14_2_10m.tif","sv_1",1630.02075195312,"CPER","2","10","flat"
"CPER_2020_DEM_mosaic_2025-11-14_2_15m.tif","sv_1",1630.11865234375,"CPER","2","15","flat"
"CPER_2020_DEM_mosaic_2025-11-14_2_1m.tif","sv_1",1627.63000488281,"CPER","2","1","flat"
"CPER_2020_DEM_mosaic_2025-11-14_2_30m.tif","sv_1",1630.2919921875,"CPER","2","30","flat"
"CPER_2020_DEM_mosaic_2025-11-14_2_50m.tif","sv_1",1630.61853027344,"CPER","2","50","flat"
"CPER_2020_DEM_mosaic_2025-11-14_2_5m.tif","sv_1",1629.74401855469,"CPER","2","5","flat"
"CPER_2020_DEM_mosaic_2025-11-14_3_100m.tif","sv_1",1647.65075683594,"CPER","3","100","flat"
"CPER_2020_DEM_mosaic_2025-11-14_3_10m.tif","sv_1",1646.60546875,"CPER","3","10","flat"
"CPER_2020_DEM_mosaic_2025-11-14_3_15m.tif","sv_1",1646.55334472656,"CPER","3","15","flat"
"CPER_2020_DEM_mosaic_2025-11-14_3_1m.tif","sv_1",1646.30004882812,"CPER","3","1","flat"
"CPER_2020_DEM_mosaic_2025-11-14_3_30m.tif","sv_1",1646.85217285156,"CPER","3","30","flat"
"CPER_2020_DEM_mosaic_2025-11-14_3_50m.tif","sv_1",1647.02355957031,"CPER","3","50","flat"
"CPER_2020_DEM_mosaic_2025-11-14_3_5m.tif","sv_1",1646.48156738281,"CPER","3","5","flat"
"CPER_2020_DEM_mosaic_2025-11-14_4_100m.tif","sv_1",1615.4970703125,"CPER","4","100","flat"
"CPER_2020_DEM_mosaic_2025-11-14_4_10m.tif","sv_1",1614.39526367188,"CPER","4","10","flat"
"CPER_2020_DEM_mosaic_2025-11-14_4_15m.tif","sv_1",1614.38415527344,"CPER","4","15","flat"
"CPER_2020_DEM_mosaic_2025-11-14_4_1m.tif","sv_1",1614.11999511719,"CPER","4","1","flat"
"CPER_2020_DEM_mosaic_2025-11-14_4_30m.tif","sv_1",1614.5126953125,"CPER","4","30","flat"
"CPER_2020_DEM_mosaic_2025-11-14_4_50m.tif","sv_1",1614.8154296875,"CPER","4","50","flat"
"CPER_2020_DEM_mosaic_2025-11-14_4_5m.tif","sv_1",1614.22277832031,"CPER","4","5","flat"
"CPER_2020_DEM_mosaic_2025-11-14_5_100m.tif","sv_1",1629.70764160156,"CPER","5","100","flat"
"CPER_2020_DEM_mosaic_2025-11-14_5_10m.tif","sv_1",1627.1552734375,"CPER","5","10","flat"
"CPER_2020_DEM_mosaic_2025-11-14_5_15m.tif","sv_1",1627.68090820312,"CPER","5","15","flat"
"CPER_2020_DEM_mosaic_2025-11-14_5_1m.tif","sv_1",1626.68005371094,"CPER","5","1","flat"
"CPER_2020_DEM_mosaic_2025-11-14_5_30m.tif","sv_1",1628.18640136719,"CPER","5","30","flat"
"CPER_2020_DEM_mosaic_2025-11-14_5_50m.tif","sv_1",1628.81701660156,"CPER","5","50","flat"
"CPER_2020_DEM_mosaic_2025-11-14_5_5m.tif","sv_1",1626.88159179688,"CPER","5","5","flat"
"CPER_2020_DEM_mosaic_2025-11-14_6_100m.tif","sv_1",1635.29992675781,"CPER","6","100","flat"
"CPER_2020_DEM_mosaic_2025-11-14_6_10m.tif","sv_1",1634.73742675781,"CPER","6","10","flat"
"CPER_2020_DEM_mosaic_2025-11-14_6_15m.tif","sv_1",1634.72497558594,"CPER","6","15","flat"
"CPER_2020_DEM_mosaic_2025-11-14_6_1m.tif","sv_1",1631.58996582031,"CPER","6","1","flat"
"CPER_2020_DEM_mosaic_2025-11-14_6_30m.tif","sv_1",1634.78796386719,"CPER","6","30","flat"
"CPER_2020_DEM_mosaic_2025-11-14_6_50m.tif","sv_1",1634.93078613281,"CPER","6","50","flat"
"CPER_2020_DEM_mosaic_2025-11-14_6_5m.tif","sv_1",1634.71875,"CPER","6","5","flat"
"CPER_2020_DEM_mosaic_2025-11-14_7_100m.tif","sv_1",1613.22351074219,"CPER","7","100","flat"
"CPER_2020_DEM_mosaic_2025-11-14_7_10m.tif","sv_1",1611.93505859375,"CPER","7","10","flat"
"CPER_2020_DEM_mosaic_2025-11-14_7_15m.tif","sv_1",1611.93249511719,"CPER","7","15","flat"
"CPER_2020_DEM_mosaic_2025-11-14_7_1m.tif","sv_1",1610.93994140625,"CPER","7","1","flat"
"CPER_2020_DEM_mosaic_2025-11-14_7_30m.tif","sv_1",1612.03198242188,"CPER","7","30","flat"
"CPER_2020_DEM_mosaic_2025-11-14_7_50m.tif","sv_1",1612.41955566406,"CPER","7","50","flat"
"CPER_2020_DEM_mosaic_2025-11-14_7_5m.tif","sv_1",1611.83239746094,"CPER","7","5","flat"
"CPER_2020_DEM_mosaic_2025-11-14_8_100m.tif","sv_1",1622.75146484375,"CPER","8","100","flat"
"CPER_2020_DEM_mosaic_2025-11-14_8_10m.tif","sv_1",1621.94543457031,"CPER","8","10","flat"
"CPER_2020_DEM_mosaic_2025-11-14_8_15m.tif","sv_1",1621.93481445312,"CPER","8","15","flat"
"CPER_2020_DEM_mosaic_2025-11-14_8_1m.tif","sv_1",1620.68994140625,"CPER","8","1","flat"
"CPER_2020_DEM_mosaic_2025-11-14_8_30m.tif","sv_1",1621.98229980469,"CPER","8","30","flat"
"CPER_2020_DEM_mosaic_2025-11-14_8_50m.tif","sv_1",1622.09655761719,"CPER","8","50","flat"
"CPER_2020_DEM_mosaic_2025-11-14_8_5m.tif","sv_1",1621.9228515625,"CPER","8","5","flat"
"CPER_2020_DEM_mosaic_2025-11-14_9_100m.tif","sv_1",1624.25,"CPER","9","100","flat"
"CPER_2020_DEM_mosaic_2025-11-14_9_10m.tif","sv_1",1622.2978515625,"CPER","9","10","flat"
"CPER_2020_DEM_mosaic_2025-11-14_9_15m.tif","sv_1",1622.41674804688,"CPER","9","15","flat"
"CPER_2020_DEM_mosaic_2025-11-14_9_1m.tif","sv_1",1621.5400390625,"CPER","9","1","flat"
"CPER_2020_DEM_mosaic_2025-11-14_9_30m.tif","sv_1",1623.00207519531,"CPER","9","30","flat"
"CPER_2020_DEM_mosaic_2025-11-14_9_50m.tif","sv_1",1623.22863769531,"CPER","9","50","flat"
"CPER_2020_DEM_mosaic_2025-11-14_9_5m.tif","sv_1",1622.23962402344,"CPER","9","5","flat"
"WOOD_2019_DEM_mosaic_2025-11-14_1_100m.tif","sv_1",591.689636230469,"WOOD","1","100","pitted"
"WOOD_2019_DEM_mosaic_2025-11-14_1_10m.tif","sv_1",590.125061035156,"WOOD","1","10","pitted"
"WOOD_2019_DEM_mosaic_2025-11-14_1_15m.tif","sv_1",590.106140136719,"WOOD","1","15","pitted"
"WOOD_2019_DEM_mosaic_2025-11-14_1_1m.tif","sv_1",589.549011230469,"WOOD","1","1","pitted"
"WOOD_2019_DEM_mosaic_2025-11-14_1_30m.tif","sv_1",590.968627929688,"WOOD","1","30","pitted"
