"","file","func","value","site","tile","res","type"
"16241","CLBJ_2023_DEM_mosaic_2025-11-23_8_100m.tif","Sk",31.3866662302959,"CLBJ",8,100,"flat"
"16242","CLBJ_2023_DEM_mosaic_2025-11-23_8_10m.tif","Sk",31.5495293454422,"CLBJ",8,10,"flat"
"16243","CLBJ_2023_DEM_mosaic_2025-11-23_8_15m.tif","Sk",31.6978952596087,"CLBJ",8,15,"flat"
"16244","CLBJ_2023_DEM_mosaic_2025-11-23_8_1m.tif","Sk",31.7134899919312,"CLBJ",8,1,"flat"
"16245","CLBJ_2023_DEM_mosaic_2025-11-23_8_30m.tif","Sk",31.554226692824,"CLBJ",8,30,"flat"
"16246","CLBJ_2023_DEM_mosaic_2025-11-23_8_50m.tif","Sk",31.5447850424434,"CLBJ",8,50,"flat"
"16247","CLBJ_2023_DEM_mosaic_2025-11-23_8_5m.tif","Sk",31.6474455578611,"CLBJ",8,5,"flat"
"16248","CLBJ_2023_DEM_mosaic_2025-11-23_9_100m.tif","Sk",21.8303153345261,"CLBJ",9,100,"flat"
"16249","CLBJ_2023_DEM_mosaic_2025-11-23_9_10m.tif","Sk",21.888625003538,"CLBJ",9,10,"flat"
"16250","CLBJ_2023_DEM_mosaic_2025-11-23_9_15m.tif","Sk",21.9289168122369,"CLBJ",9,15,"flat"
"16251","CLBJ_2023_DEM_mosaic_2025-11-23_9_1m.tif","Sk",21.908752084385,"CLBJ",9,1,"flat"
"16252","CLBJ_2023_DEM_mosaic_2025-11-23_9_30m.tif","Sk",21.9093611416838,"CLBJ",9,30,"flat"
"16253","CLBJ_2023_DEM_mosaic_2025-11-23_9_50m.tif","Sk",21.9937444322571,"CLBJ",9,50,"flat"
"16254","CLBJ_2023_DEM_mosaic_2025-11-23_9_5m.tif","Sk",21.9125394865559,"CLBJ",9,5,"flat"
"16255","MLBS_2022_DEM_mosaic_2025-11-23_1_100m.tif","Sk",154.927404214361,"MLBS",1,100,"ridged"
"16256","MLBS_2022_DEM_mosaic_2025-11-23_1_10m.tif","Sk",155.40003510891,"MLBS",1,10,"ridged"
"16257","MLBS_2022_DEM_mosaic_2025-11-23_1_15m.tif","Sk",157.417448901263,"MLBS",1,15,"ridged"
"16258","MLBS_2022_DEM_mosaic_2025-11-23_1_1m.tif","Sk",158.123691262968,"MLBS",1,1,"ridged"
"16259","MLBS_2022_DEM_mosaic_2025-11-23_1_30m.tif","Sk",156.374617321132,"MLBS",1,30,"ridged"
"16260","MLBS_2022_DEM_mosaic_2025-11-23_1_50m.tif","Sk",155.009695288367,"MLBS",1,50,"ridged"
"16261","MLBS_2022_DEM_mosaic_2025-11-23_1_5m.tif","Sk",157.154693058151,"MLBS",1,5,"ridged"
"16262","MLBS_2022_DEM_mosaic_2025-11-23_2_100m.tif","Sk",59.8266542551603,"MLBS",2,100,"ridged"
"16263","MLBS_2022_DEM_mosaic_2025-11-23_2_10m.tif","Sk",60.3107360752861,"MLBS",2,10,"ridged"
"16264","MLBS_2022_DEM_mosaic_2025-11-23_2_15m.tif","Sk",60.9302291512719,"MLBS",2,15,"ridged"
"16265","MLBS_2022_DEM_mosaic_2025-11-23_2_1m.tif","Sk",60.517306718987,"MLBS",2,1,"ridged"
"16266","MLBS_2022_DEM_mosaic_2025-11-23_2_30m.tif","Sk",60.8096112020919,"MLBS",2,30,"ridged"
"16267","MLBS_2022_DEM_mosaic_2025-11-23_2_50m.tif","Sk",59.9691716536745,"MLBS",2,50,"ridged"
"16268","MLBS_2022_DEM_mosaic_2025-11-23_2_5m.tif","Sk",60.3030432268556,"MLBS",2,5,"ridged"
"16269","MLBS_2022_DEM_mosaic_2025-11-23_3_100m.tif","Sk",233.16634439799,"MLBS",3,100,"ridged"
"16270","MLBS_2022_DEM_mosaic_2025-11-23_3_10m.tif","Sk",229.403275393413,"MLBS",3,10,"ridged"
"16271","MLBS_2022_DEM_mosaic_2025-11-23_3_15m.tif","Sk",230.26642460164,"MLBS",3,15,"ridged"
"16272","MLBS_2022_DEM_mosaic_2025-11-23_3_1m.tif","Sk",230.74017214089,"MLBS",3,1,"ridged"
"16273","MLBS_2022_DEM_mosaic_2025-11-23_3_30m.tif","Sk",230.792772228119,"MLBS",3,30,"ridged"
"16274","MLBS_2022_DEM_mosaic_2025-11-23_3_50m.tif","Sk",229.716415647232,"MLBS",3,50,"ridged"
"16275","MLBS_2022_DEM_mosaic_2025-11-23_3_5m.tif","Sk",229.590550527989,"MLBS",3,5,"ridged"
"16276","MLBS_2022_DEM_mosaic_2025-11-23_4_100m.tif","Sk",69.5698329022944,"MLBS",4,100,"ridged"
"16277","MLBS_2022_DEM_mosaic_2025-11-23_4_10m.tif","Sk",68.7096749039088,"MLBS",4,10,"ridged"
"16278","MLBS_2022_DEM_mosaic_2025-11-23_4_15m.tif","Sk",69.4056268366876,"MLBS",4,15,"ridged"
"16279","MLBS_2022_DEM_mosaic_2025-11-23_4_1m.tif","Sk",70.336913612754,"MLBS",4,1,"ridged"
"16280","MLBS_2022_DEM_mosaic_2025-11-23_4_30m.tif","Sk",68.9898836170082,"MLBS",4,30,"ridged"
"16281","MLBS_2022_DEM_mosaic_2025-11-23_4_50m.tif","Sk",69.1152509520507,"MLBS",4,50,"ridged"
"16282","MLBS_2022_DEM_mosaic_2025-11-23_4_5m.tif","Sk",68.8105040134762,"MLBS",4,5,"ridged"
"16283","MLBS_2022_DEM_mosaic_2025-11-23_5_100m.tif","Sk",158.231581488207,"MLBS",5,100,"ridged"
"16284","MLBS_2022_DEM_mosaic_2025-11-23_5_10m.tif","Sk",158.794754841766,"MLBS",5,10,"ridged"
"16285","MLBS_2022_DEM_mosaic_2025-11-23_5_15m.tif","Sk",160.361299857726,"MLBS",5,15,"ridged"
"16286","MLBS_2022_DEM_mosaic_2025-11-23_5_1m.tif","Sk",158.857548212871,"MLBS",5,1,"ridged"
"16287","MLBS_2022_DEM_mosaic_2025-11-23_5_30m.tif","Sk",160.379953922963,"MLBS",5,30,"ridged"
"16288","MLBS_2022_DEM_mosaic_2025-11-23_5_50m.tif","Sk",159.184188794158,"MLBS",5,50,"ridged"
"16289","MLBS_2022_DEM_mosaic_2025-11-23_5_5m.tif","Sk",158.84748140848,"MLBS",5,5,"ridged"
"16290","MLBS_2022_DEM_mosaic_2025-11-23_6_100m.tif","Sk",161.510953868551,"MLBS",6,100,"ridged"
"16291","MLBS_2022_DEM_mosaic_2025-11-23_6_10m.tif","Sk",162.934998169313,"MLBS",6,10,"ridged"
"16292","MLBS_2022_DEM_mosaic_2025-11-23_6_15m.tif","Sk",163.488247563998,"MLBS",6,15,"ridged"
"16293","MLBS_2022_DEM_mosaic_2025-11-23_6_1m.tif","Sk",164.122766629749,"MLBS",6,1,"ridged"
"16294","MLBS_2022_DEM_mosaic_2025-11-23_6_30m.tif","Sk",164.06319732455,"MLBS",6,30,"ridged"
"16295","MLBS_2022_DEM_mosaic_2025-11-23_6_50m.tif","Sk",162.448288104348,"MLBS",6,50,"ridged"
"16296","MLBS_2022_DEM_mosaic_2025-11-23_6_5m.tif","Sk",162.967226598839,"MLBS",6,5,"ridged"
"16297","MLBS_2022_DEM_mosaic_2025-11-23_7_100m.tif","Sk",322.778215237327,"MLBS",7,100,"ridged"
"16298","MLBS_2022_DEM_mosaic_2025-11-23_7_10m.tif","Sk",330.148078215869,"MLBS",7,10,"ridged"
"16299","MLBS_2022_DEM_mosaic_2025-11-23_7_15m.tif","Sk",332.666065344181,"MLBS",7,15,"ridged"
"16300","MLBS_2022_DEM_mosaic_2025-11-23_7_1m.tif","Sk",358.361402032358,"MLBS",7,1,"ridged"
"16301","MLBS_2022_DEM_mosaic_2025-11-23_7_30m.tif","Sk",334.114352958948,"MLBS",7,30,"ridged"
"16302","MLBS_2022_DEM_mosaic_2025-11-23_7_50m.tif","Sk",322.533044341416,"MLBS",7,50,"ridged"
"16303","MLBS_2022_DEM_mosaic_2025-11-23_7_5m.tif","Sk",328.915449186238,"MLBS",7,5,"ridged"
"16304","MLBS_2022_DEM_mosaic_2025-11-23_8_100m.tif","Sk",78.2423068808457,"MLBS",8,100,"ridged"
"16305","MLBS_2022_DEM_mosaic_2025-11-23_8_10m.tif","Sk",80.8214501230859,"MLBS",8,10,"ridged"
"16306","MLBS_2022_DEM_mosaic_2025-11-23_8_15m.tif","Sk",81.0180632604611,"MLBS",8,15,"ridged"
"16307","MLBS_2022_DEM_mosaic_2025-11-23_8_1m.tif","Sk",81.3684498304567,"MLBS",8,1,"ridged"
"16308","MLBS_2022_DEM_mosaic_2025-11-23_8_30m.tif","Sk",81.0519848935194,"MLBS",8,30,"ridged"
"16309","MLBS_2022_DEM_mosaic_2025-11-23_8_50m.tif","Sk",80.2816002213233,"MLBS",8,50,"ridged"
"16310","MLBS_2022_DEM_mosaic_2025-11-23_8_5m.tif","Sk",80.7134758839347,"MLBS",8,5,"ridged"
"16311","MLBS_2022_DEM_mosaic_2025-11-23_9_100m.tif","Sk",101.975046084297,"MLBS",9,100,"ridged"
"16312","MLBS_2022_DEM_mosaic_2025-11-23_9_10m.tif","Sk",106.556128726017,"MLBS",9,10,"ridged"
"16313","MLBS_2022_DEM_mosaic_2025-11-23_9_15m.tif","Sk",106.81494492848,"MLBS",9,15,"ridged"
"16314","MLBS_2022_DEM_mosaic_2025-11-23_9_1m.tif","Sk",107.210619096995,"MLBS",9,1,"ridged"
"16315","MLBS_2022_DEM_mosaic_2025-11-23_9_30m.tif","Sk",104.81155341717,"MLBS",9,30,"ridged"
"16316","MLBS_2022_DEM_mosaic_2025-11-23_9_50m.tif","Sk",103.298315596522,"MLBS",9,50,"ridged"
"16317","MLBS_2022_DEM_mosaic_2025-11-23_9_5m.tif","Sk",106.618763479267,"MLBS",9,5,"ridged"
"16318","OAES_2023_DEM_mosaic_2025-11-23_1_100m.tif","Sk",8.56678334040248,"OAES",1,100,"flat"
"16319","OAES_2023_DEM_mosaic_2025-11-23_1_10m.tif","Sk",8.61828012809372,"OAES",1,10,"flat"
"16320","OAES_2023_DEM_mosaic_2025-11-23_1_15m.tif","Sk",8.73239998220765,"OAES",1,15,"flat"
"16321","OAES_2023_DEM_mosaic_2025-11-23_1_1m.tif","Sk",8.86006441414486,"OAES",1,1,"flat"
"16322","OAES_2023_DEM_mosaic_2025-11-23_1_30m.tif","Sk",8.61600248501475,"OAES",1,30,"flat"
"16323","OAES_2023_DEM_mosaic_2025-11-23_1_50m.tif","Sk",8.4874212441191,"OAES",1,50,"flat"
"16324","OAES_2023_DEM_mosaic_2025-11-23_1_5m.tif","Sk",8.85807845283182,"OAES",1,5,"flat"
"16325","OAES_2023_DEM_mosaic_2025-11-23_2_100m.tif","Sk",16.6058046329096,"OAES",2,100,"flat"
"16326","OAES_2023_DEM_mosaic_2025-11-23_2_10m.tif","Sk",16.4180170532915,"OAES",2,10,"flat"
"16327","OAES_2023_DEM_mosaic_2025-11-23_2_15m.tif","Sk",16.5423594121439,"OAES",2,15,"flat"
"16328","OAES_2023_DEM_mosaic_2025-11-23_2_1m.tif","Sk",16.4141895544858,"OAES",2,1,"flat"
"16329","OAES_2023_DEM_mosaic_2025-11-23_2_30m.tif","Sk",16.5342759759593,"OAES",2,30,"flat"
"16330","OAES_2023_DEM_mosaic_2025-11-23_2_50m.tif","Sk",16.4419198996445,"OAES",2,50,"flat"
"16331","OAES_2023_DEM_mosaic_2025-11-23_2_5m.tif","Sk",16.416283182561,"OAES",2,5,"flat"
"16332","OAES_2023_DEM_mosaic_2025-11-23_3_100m.tif","Sk",34.7256868139571,"OAES",3,100,"flat"
"16333","OAES_2023_DEM_mosaic_2025-11-23_3_10m.tif","Sk",33.4149176004908,"OAES",3,10,"flat"
"16334","OAES_2023_DEM_mosaic_2025-11-23_3_15m.tif","Sk",33.5172045533623,"OAES",3,15,"flat"
"16335","OAES_2023_DEM_mosaic_2025-11-23_3_1m.tif","Sk",33.4083045966835,"OAES",3,1,"flat"
"16336","OAES_2023_DEM_mosaic_2025-11-23_3_30m.tif","Sk",34.781404821875,"OAES",3,30,"flat"
"16337","OAES_2023_DEM_mosaic_2025-11-23_3_50m.tif","Sk",33.1756913439223,"OAES",3,50,"flat"
"16338","OAES_2023_DEM_mosaic_2025-11-23_3_5m.tif","Sk",33.410220029871,"OAES",3,5,"flat"
"16339","OAES_2023_DEM_mosaic_2025-11-23_4_100m.tif","Sk",30.399608962997,"OAES",4,100,"flat"
"16340","OAES_2023_DEM_mosaic_2025-11-23_4_10m.tif","Sk",30.9289954202878,"OAES",4,10,"flat"
"16341","OAES_2023_DEM_mosaic_2025-11-23_4_15m.tif","Sk",30.5689079713171,"OAES",4,15,"flat"
"16342","OAES_2023_DEM_mosaic_2025-11-23_4_1m.tif","Sk",30.956315967478,"OAES",4,1,"flat"
"16343","OAES_2023_DEM_mosaic_2025-11-23_4_30m.tif","Sk",30.3988680054136,"OAES",4,30,"flat"
"16344","OAES_2023_DEM_mosaic_2025-11-23_4_50m.tif","Sk",30.795463301453,"OAES",4,50,"flat"
"16345","OAES_2023_DEM_mosaic_2025-11-23_4_5m.tif","Sk",30.9199657914593,"OAES",4,5,"flat"
"16346","OAES_2023_DEM_mosaic_2025-11-23_5_100m.tif","Sk",17.64984059331,"OAES",5,100,"flat"
"16347","OAES_2023_DEM_mosaic_2025-11-23_5_10m.tif","Sk",18.0778023422616,"OAES",5,10,"flat"
"16348","OAES_2023_DEM_mosaic_2025-11-23_5_15m.tif","Sk",18.2715509989069,"OAES",5,15,"flat"
"16349","OAES_2023_DEM_mosaic_2025-11-23_5_1m.tif","Sk",17.9723640340518,"OAES",5,1,"flat"
"16350","OAES_2023_DEM_mosaic_2025-11-23_5_30m.tif","Sk",18.089634596335,"OAES",5,30,"flat"
"16351","OAES_2023_DEM_mosaic_2025-11-23_5_50m.tif","Sk",17.9443665244978,"OAES",5,50,"flat"
"16352","OAES_2023_DEM_mosaic_2025-11-23_5_5m.tif","Sk",17.9549299107539,"OAES",5,5,"flat"
"16353","OAES_2023_DEM_mosaic_2025-11-23_6_100m.tif","Sk",19.1595710943051,"OAES",6,100,"flat"
"16354","OAES_2023_DEM_mosaic_2025-11-23_6_10m.tif","Sk",20.871058245567,"OAES",6,10,"flat"
"16355","OAES_2023_DEM_mosaic_2025-11-23_6_15m.tif","Sk",20.6015714364075,"OAES",6,15,"flat"
"16356","OAES_2023_DEM_mosaic_2025-11-23_6_1m.tif","Sk",21.129719185002,"OAES",6,1,"flat"
"16357","OAES_2023_DEM_mosaic_2025-11-23_6_30m.tif","Sk",20.2698945325234,"OAES",6,30,"flat"
"16358","OAES_2023_DEM_mosaic_2025-11-23_6_50m.tif","Sk",19.3165822026509,"OAES",6,50,"flat"
"16359","OAES_2023_DEM_mosaic_2025-11-23_6_5m.tif","Sk",21.0769427602092,"OAES",6,5,"flat"
"16360","OAES_2023_DEM_mosaic_2025-11-23_7_100m.tif","Sk",22.3409836403753,"OAES",7,100,"flat"
"16361","OAES_2023_DEM_mosaic_2025-11-23_7_10m.tif","Sk",22.414347449142,"OAES",7,10,"flat"
"16362","OAES_2023_DEM_mosaic_2025-11-23_7_15m.tif","Sk",22.5863547018691,"OAES",7,15,"flat"
"16363","OAES_2023_DEM_mosaic_2025-11-23_7_1m.tif","Sk",22.6030263290124,"OAES",7,1,"flat"
"16364","OAES_2023_DEM_mosaic_2025-11-23_7_30m.tif","Sk",22.6629912522977,"OAES",7,30,"flat"
"16365","OAES_2023_DEM_mosaic_2025-11-23_7_50m.tif","Sk",22.2745259535812,"OAES",7,50,"flat"
"16366","OAES_2023_DEM_mosaic_2025-11-23_7_5m.tif","Sk",22.5359892073721,"OAES",7,5,"flat"
"16367","OAES_2023_DEM_mosaic_2025-11-23_8_100m.tif","Sk",29.699978481406,"OAES",8,100,"flat"
"16368","OAES_2023_DEM_mosaic_2025-11-23_8_10m.tif","Sk",30.2562409736992,"OAES",8,10,"flat"
"16369","OAES_2023_DEM_mosaic_2025-11-23_8_15m.tif","Sk",30.4242837352366,"OAES",8,15,"flat"
"16370","OAES_2023_DEM_mosaic_2025-11-23_8_1m.tif","Sk",30.2577841621306,"OAES",8,1,"flat"
"16371","OAES_2023_DEM_mosaic_2025-11-23_8_30m.tif","Sk",30.4546879826425,"OAES",8,30,"flat"
"16372","OAES_2023_DEM_mosaic_2025-11-23_8_50m.tif","Sk",29.9331472288346,"OAES",8,50,"flat"
"16373","OAES_2023_DEM_mosaic_2025-11-23_8_5m.tif","Sk",30.2623746276954,"OAES",8,5,"flat"
"16374","OAES_2023_DEM_mosaic_2025-11-23_9_100m.tif","Sk",23.4519317601921,"OAES",9,100,"flat"
"16375","OAES_2023_DEM_mosaic_2025-11-23_9_10m.tif","Sk",24.3664217836515,"OAES",9,10,"flat"
"16376","OAES_2023_DEM_mosaic_2025-11-23_9_15m.tif","Sk",24.3771708128775,"OAES",9,15,"flat"
"16377","OAES_2023_DEM_mosaic_2025-11-23_9_1m.tif","Sk",24.356890554315,"OAES",9,1,"flat"
"16378","OAES_2023_DEM_mosaic_2025-11-23_9_30m.tif","Sk",24.0261054098878,"OAES",9,30,"flat"
"16379","OAES_2023_DEM_mosaic_2025-11-23_9_50m.tif","Sk",23.7751743474057,"OAES",9,50,"flat"
"16380","OAES_2023_DEM_mosaic_2025-11-23_9_5m.tif","Sk",24.3464178190019,"OAES",9,5,"flat"
"16381","OSBS_2023_DEM_mosaic_2025-11-23_1_100m.tif","Sk",12.3085231483716,"OSBS",1,100,"pitted"
"16382","OSBS_2023_DEM_mosaic_2025-11-23_1_10m.tif","Sk",12.1049806818545,"OSBS",1,10,"pitted"
"16383","OSBS_2023_DEM_mosaic_2025-11-23_1_15m.tif","Sk",12.1460710772644,"OSBS",1,15,"pitted"
"16384","OSBS_2023_DEM_mosaic_2025-11-23_1_1m.tif","Sk",12.2332078101883,"OSBS",1,1,"pitted"
"16385","OSBS_2023_DEM_mosaic_2025-11-23_1_30m.tif","Sk",12.1637416430489,"OSBS",1,30,"pitted"
"16386","OSBS_2023_DEM_mosaic_2025-11-23_1_50m.tif","Sk",11.9915069600251,"OSBS",1,50,"pitted"
"16387","OSBS_2023_DEM_mosaic_2025-11-23_1_5m.tif","Sk",12.1360476555769,"OSBS",1,5,"pitted"
"16388","OSBS_2023_DEM_mosaic_2025-11-23_2_100m.tif","Sk",1.9975929132844,"OSBS",2,100,"pitted"
"16389","OSBS_2023_DEM_mosaic_2025-11-23_2_10m.tif","Sk",1.4711118811638,"OSBS",2,10,"pitted"
"16390","OSBS_2023_DEM_mosaic_2025-11-23_2_15m.tif","Sk",1.49060655948788,"OSBS",2,15,"pitted"
"16391","OSBS_2023_DEM_mosaic_2025-11-23_2_1m.tif","Sk",1.62154716132976,"OSBS",2,1,"pitted"
"16392","OSBS_2023_DEM_mosaic_2025-11-23_2_30m.tif","Sk",1.53463558967729,"OSBS",2,30,"pitted"
"16393","OSBS_2023_DEM_mosaic_2025-11-23_2_50m.tif","Sk",1.5873270567112,"OSBS",2,50,"pitted"
"16394","OSBS_2023_DEM_mosaic_2025-11-23_2_5m.tif","Sk",1.56171978304668,"OSBS",2,5,"pitted"
"16395","OSBS_2023_DEM_mosaic_2025-11-23_3_100m.tif","Sk",8.72171360289914,"OSBS",3,100,"pitted"
"16396","OSBS_2023_DEM_mosaic_2025-11-23_3_10m.tif","Sk",8.38929784366575,"OSBS",3,10,"pitted"
"16397","OSBS_2023_DEM_mosaic_2025-11-23_3_15m.tif","Sk",8.30544547560039,"OSBS",3,15,"pitted"
"16398","OSBS_2023_DEM_mosaic_2025-11-23_3_1m.tif","Sk",9.61371362318014,"OSBS",3,1,"pitted"
"16399","OSBS_2023_DEM_mosaic_2025-11-23_3_30m.tif","Sk",8.27205434729455,"OSBS",3,30,"pitted"
"16400","OSBS_2023_DEM_mosaic_2025-11-23_3_50m.tif","Sk",8.27184414427551,"OSBS",3,50,"pitted"
"16401","OSBS_2023_DEM_mosaic_2025-11-23_3_5m.tif","Sk",8.65972339360512,"OSBS",3,5,"pitted"
"16402","OSBS_2023_DEM_mosaic_2025-11-23_4_100m.tif","Sk",9.96910799483221,"OSBS",4,100,"pitted"
"16403","OSBS_2023_DEM_mosaic_2025-11-23_4_10m.tif","Sk",10.1464331725035,"OSBS",4,10,"pitted"
"16404","OSBS_2023_DEM_mosaic_2025-11-23_4_15m.tif","Sk",9.71366173859169,"OSBS",4,15,"pitted"
"16405","OSBS_2023_DEM_mosaic_2025-11-23_4_1m.tif","Sk",12.9101763409422,"OSBS",4,1,"pitted"
"16406","OSBS_2023_DEM_mosaic_2025-11-23_4_30m.tif","Sk",9.63393965054846,"OSBS",4,30,"pitted"
"16407","OSBS_2023_DEM_mosaic_2025-11-23_4_50m.tif","Sk",9.70578075044467,"OSBS",4,50,"pitted"
"16408","OSBS_2023_DEM_mosaic_2025-11-23_4_5m.tif","Sk",12.161816254997,"OSBS",4,5,"pitted"
"16409","OSBS_2023_DEM_mosaic_2025-11-23_5_100m.tif","Sk",12.757314131909,"OSBS",5,100,"pitted"
"16410","OSBS_2023_DEM_mosaic_2025-11-23_5_10m.tif","Sk",13.7853707970806,"OSBS",5,10,"pitted"
"16411","OSBS_2023_DEM_mosaic_2025-11-23_5_15m.tif","Sk",13.8137757706786,"OSBS",5,15,"pitted"
"16412","OSBS_2023_DEM_mosaic_2025-11-23_5_1m.tif","Sk",13.8936417424782,"OSBS",5,1,"pitted"
"16413","OSBS_2023_DEM_mosaic_2025-11-23_5_30m.tif","Sk",13.791903975922,"OSBS",5,30,"pitted"
"16414","OSBS_2023_DEM_mosaic_2025-11-23_5_50m.tif","Sk",13.6624347878183,"OSBS",5,50,"pitted"
"16415","OSBS_2023_DEM_mosaic_2025-11-23_5_5m.tif","Sk",13.7954970810049,"OSBS",5,5,"pitted"
"16416","OSBS_2023_DEM_mosaic_2025-11-23_6_100m.tif","Sk",18.4460129811059,"OSBS",6,100,"pitted"
"16417","OSBS_2023_DEM_mosaic_2025-11-23_6_10m.tif","Sk",20.0998403844234,"OSBS",6,10,"pitted"
"16418","OSBS_2023_DEM_mosaic_2025-11-23_6_15m.tif","Sk",19.6513099874556,"OSBS",6,15,"pitted"
"16419","OSBS_2023_DEM_mosaic_2025-11-23_6_1m.tif","Sk",24.3553261816481,"OSBS",6,1,"pitted"
"16420","OSBS_2023_DEM_mosaic_2025-11-23_6_30m.tif","Sk",19.4809725535444,"OSBS",6,30,"pitted"
"16421","OSBS_2023_DEM_mosaic_2025-11-23_6_50m.tif","Sk",18.832644536507,"OSBS",6,50,"pitted"
"16422","OSBS_2023_DEM_mosaic_2025-11-23_6_5m.tif","Sk",23.0387869156791,"OSBS",6,5,"pitted"
"16423","OSBS_2023_DEM_mosaic_2025-11-23_7_100m.tif","Sk",13.621679684013,"OSBS",7,100,"pitted"
"16424","OSBS_2023_DEM_mosaic_2025-11-23_7_10m.tif","Sk",12.848312584619,"OSBS",7,10,"pitted"
"16425","OSBS_2023_DEM_mosaic_2025-11-23_7_15m.tif","Sk",12.9060584892609,"OSBS",7,15,"pitted"
"16426","OSBS_2023_DEM_mosaic_2025-11-23_7_1m.tif","Sk",12.9972271304798,"OSBS",7,1,"pitted"
"16427","OSBS_2023_DEM_mosaic_2025-11-23_7_30m.tif","Sk",12.9349227273167,"OSBS",7,30,"pitted"
"16428","OSBS_2023_DEM_mosaic_2025-11-23_7_50m.tif","Sk",13.1500887401575,"OSBS",7,50,"pitted"
"16429","OSBS_2023_DEM_mosaic_2025-11-23_7_5m.tif","Sk",12.873906015052,"OSBS",7,5,"pitted"
"16430","OSBS_2023_DEM_mosaic_2025-11-23_8_100m.tif","Sk",15.3060535438508,"OSBS",8,100,"pitted"
"16431","OSBS_2023_DEM_mosaic_2025-11-23_8_10m.tif","Sk",16.1343495555022,"OSBS",8,10,"pitted"
"16432","OSBS_2023_DEM_mosaic_2025-11-23_8_15m.tif","Sk",16.1675841192506,"OSBS",8,15,"pitted"
"16433","OSBS_2023_DEM_mosaic_2025-11-23_8_1m.tif","Sk",16.2280900203298,"OSBS",8,1,"pitted"
"16434","OSBS_2023_DEM_mosaic_2025-11-23_8_30m.tif","Sk",15.8750661194897,"OSBS",8,30,"pitted"
"16435","OSBS_2023_DEM_mosaic_2025-11-23_8_50m.tif","Sk",15.6668106185159,"OSBS",8,50,"pitted"
"16436","OSBS_2023_DEM_mosaic_2025-11-23_8_5m.tif","Sk",16.1353524596525,"OSBS",8,5,"pitted"
"16437","OSBS_2023_DEM_mosaic_2025-11-23_9_100m.tif","Sk",0.841939720801435,"OSBS",9,100,"pitted"
"16438","OSBS_2023_DEM_mosaic_2025-11-23_9_10m.tif","Sk",0.804737283421659,"OSBS",9,10,"pitted"
"16439","OSBS_2023_DEM_mosaic_2025-11-23_9_15m.tif","Sk",0.803076241364206,"OSBS",9,15,"pitted"
"16440","OSBS_2023_DEM_mosaic_2025-11-23_9_1m.tif","Sk",0.807780574609978,"OSBS",9,1,"pitted"
"16441","OSBS_2023_DEM_mosaic_2025-11-23_9_30m.tif","Sk",0.805497800815466,"OSBS",9,30,"pitted"
"16442","OSBS_2023_DEM_mosaic_2025-11-23_9_50m.tif","Sk",0.831244566686884,"OSBS",9,50,"pitted"
"16443","OSBS_2023_DEM_mosaic_2025-11-23_9_5m.tif","Sk",0.850408249430057,"OSBS",9,5,"pitted"
"16444","TEAK_2023_DEM_mosaic_2025-11-23_1_100m.tif","Sk",127.589458383765,"TEAK",1,100,"high-relief"
"16445","TEAK_2023_DEM_mosaic_2025-11-23_1_10m.tif","Sk",119.077683885221,"TEAK",1,10,"high-relief"
"16446","TEAK_2023_DEM_mosaic_2025-11-23_1_15m.tif","Sk",119.82586581642,"TEAK",1,15,"high-relief"
"16447","TEAK_2023_DEM_mosaic_2025-11-23_1_1m.tif","Sk",119.360633871324,"TEAK",1,1,"high-relief"
"16448","TEAK_2023_DEM_mosaic_2025-11-23_1_30m.tif","Sk",119.751932807195,"TEAK",1,30,"high-relief"
"16449","TEAK_2023_DEM_mosaic_2025-11-23_1_50m.tif","Sk",128.763969022221,"TEAK",1,50,"high-relief"
"16450","TEAK_2023_DEM_mosaic_2025-11-23_1_5m.tif","Sk",119.07629225299,"TEAK",1,5,"high-relief"
"16451","TEAK_2023_DEM_mosaic_2025-11-23_2_100m.tif","Sk",115.447075760101,"TEAK",2,100,"high-relief"
"16452","TEAK_2023_DEM_mosaic_2025-11-23_2_10m.tif","Sk",113.573142601027,"TEAK",2,10,"high-relief"
"16453","TEAK_2023_DEM_mosaic_2025-11-23_2_15m.tif","Sk",116.102571253634,"TEAK",2,15,"high-relief"
"16454","TEAK_2023_DEM_mosaic_2025-11-23_2_1m.tif","Sk",113.77645492569,"TEAK",2,1,"high-relief"
"16455","TEAK_2023_DEM_mosaic_2025-11-23_2_30m.tif","Sk",116.65261286411,"TEAK",2,30,"high-relief"
"16456","TEAK_2023_DEM_mosaic_2025-11-23_2_50m.tif","Sk",113.599791448933,"TEAK",2,50,"high-relief"
"16457","TEAK_2023_DEM_mosaic_2025-11-23_2_5m.tif","Sk",113.779095005299,"TEAK",2,5,"high-relief"
"16458","TEAK_2023_DEM_mosaic_2025-11-23_3_100m.tif","Sk",219.652846508589,"TEAK",3,100,"high-relief"
"16459","TEAK_2023_DEM_mosaic_2025-11-23_3_10m.tif","Sk",220.68517112528,"TEAK",3,10,"high-relief"
"16460","TEAK_2023_DEM_mosaic_2025-11-23_3_15m.tif","Sk",222.317593327847,"TEAK",3,15,"high-relief"
"16461","TEAK_2023_DEM_mosaic_2025-11-23_3_1m.tif","Sk",221.165132984866,"TEAK",3,1,"high-relief"
"16462","TEAK_2023_DEM_mosaic_2025-11-23_3_30m.tif","Sk",221.00802408609,"TEAK",3,30,"high-relief"
