"","PC1_Rval","PC2_Rval","PC3_Rval","PC4_Rval","PC5_Rval","PC6_Rval","PC7_Rval","PC8_Rval","PC9_Rval","PC10_Rval","PC11_Rval","PC12_Rval","PC13_Rval","PC14_Rval","PC15_Rval","PC16_Rval","PC17_Rval","PC18_Rval","PC19_Rval","PC20_Rval","PC21_Rval","PC22_Rval","PC23_Rval","PC24_Rval","PC25_Rval","PC26_Rval","PC27_Rval","PC28_Rval","PC29_Rval","PC30_Rval","PC31_Rval","PC32_Rval","PC33_Rval","PC34_Rval"
"21",0.621436141172424,0.333579335726443,0.305111977305549,0.248327945499206,0.217951311438741,0.18556826755421,0.106608714629904,0.110713980768073,0.0761607062076603,0.0622412847782179,0.0988233252456902,0.0612966726869222,0.0967204081614787,0.0731346648474315,0.0634135853629042,0.055132868105813,0.0345687965280266,0.0409191607831985,0.0442694462255886,0.0455058707498244,0.0306558367047363,0.0312163374669873,0.0129502813834602,0.0150733957293731,0.0134000438559862,0.0116877046411822,0.0124028646051956,0.00734780372249689,0.00154706611444727,0.000823966907131614,2.34961377747513e-05,3.7100897596108e-06,1.90471976144329e-07,0.0134767623106836
"22",0.623257894140227,0.353406513099213,0.327795893960184,0.250456337946366,0.223646359857557,0.189588600841953,0.118885130764811,0.131252740413694,0.0866026433889978,0.0623881397728192,0.139053295112334,0.0646004447017371,0.112376052099414,0.0783336910297067,0.0643963825756,0.0614042192516182,0.0361848804005656,0.0461962797454125,0.0452609098318192,0.0476595369400727,0.0343338766946508,0.0343164983139188,0.0140551408197861,0.0156392085878782,0.0137834909492935,0.0124893259382397,0.014151053798544,0.00764246072405479,0.00178020922112797,0.000844185555663682,3.52478718111902e-05,6.09143726117081e-06,4.16984221056627e-07,0.0150330027101511
"23",0.641462160474426,0.36123417111829,0.332560195077242,0.261836536036021,0.224066783192033,0.198582822871273,0.133333249074994,0.139732840748327,0.0911181103351198,0.0674159799473016,0.145294044408088,0.0719296079656854,0.124009579177555,0.078444408587146,0.0696611882733914,0.0666368161810705,0.0403965918432496,0.0504572933636276,0.0465317705271157,0.0547766669757308,0.0347628190456013,0.0368598405428227,0.0189624204782553,0.0159728737674128,0.0149667685622022,0.012731316090224,0.0164139583484818,0.00888811713245688,0.0024686167083604,0.000872705368931592,3.98761832890754e-05,6.6625884405677e-06,1.0123526392424e-06,0.0164579266810024
"24",0.667011568045337,0.363910595971856,0.348402590330409,0.272382980812931,0.241519866144963,0.265707888582744,0.157213958657944,0.162837095288044,0.0946473888001009,0.0785757724308512,0.150341448504977,0.083955465487077,0.124393233510519,0.0985840949543394,0.0707435433797713,0.0693339012984981,0.0529846994436574,0.0671248469023482,0.0469542417986338,0.0572183424349348,0.0425829522922057,0.0378324067789583,0.0191113234572148,0.0196885954988058,0.018505229999603,0.0129143345129118,0.0216100378777879,0.010214658587805,0.00257880960834816,0.00130025093824984,5.39785332656388e-05,1.92353820162183e-05,1.15711411790691e-06,0.0165781521866527
"25",0.711943476346097,0.427802583342914,0.406408168243349,0.283280870372407,0.273319959027086,0.266751123216917,0.163421814609265,0.170152971901765,0.0946957179633179,0.0797135709927765,0.151919493811345,0.103305963098597,0.131699704163915,0.107152957284889,0.0926398939617758,0.0709071382099581,0.0560894460421826,0.067602607324691,0.0469750759283788,0.0610638931677158,0.0495722907331465,0.0379170083865373,0.0213424886192024,0.0200494265182486,0.0186436061109451,0.0138596784127144,0.0233201281011764,0.0105482813981521,0.00272359628505858,0.00146751937241481,7.43242692909525e-05,2.82674381410174e-05,1.34506410546901e-06,0.0172268872387526
"26",0.718253737631497,0.488002583612059,0.412533321223532,0.296705768335834,0.284652221270658,0.273435558868702,0.166106912678057,0.174955631349089,0.110632205400274,0.0846432166762063,0.156514434010783,0.10496971848438,0.134543127778097,0.107778975703958,0.102088287669254,0.095859618925585,0.0570171818064544,0.0696636445549256,0.0600801253094016,0.0613002143312547,0.052768338486458,0.0414378314571039,0.0281376713110004,0.0201971740254218,0.0196382249953634,0.0175652723923852,0.0238538820217888,0.0113565872544241,0.00304852314139918,0.00200505128426405,0.000101309256993634,2.85564109624656e-05,1.44679855962885e-06,0.0191093624392631
"27",0.79571753631644,0.50178362940634,0.433346917530037,0.311270560814542,0.292312909647658,0.296134111695968,0.168627264649561,0.177307360700132,0.161589638568281,0.0985226526063944,0.158593026401309,0.119230705383568,0.159845937755838,0.110323873537057,0.127998684305564,0.0980803342368262,0.0735516244228989,0.0711612011462962,0.0615081040030812,0.0719164836934248,0.0554934074173264,0.046843143591499,0.0291401862387701,0.0259874326069147,0.0219213563303065,0.0181000630782228,0.0248515804532731,0.0137325085436473,0.0033943531011505,0.00206605409644238,0.000161148093073011,4.2341856364731e-05,1.49163824329825e-06,0.0193077971427277
"28",0.899080398762932,0.543710714735241,0.481282207873123,0.355914316555186,0.292793993475957,0.328435617831969,0.169134302634596,0.229639612421265,0.166426739444238,0.113957671253399,0.158835922342487,0.121647712810433,0.17199007969154,0.142064275979323,0.131943455075158,0.108588492884181,0.0849122689530014,0.0780035662369079,0.0763951671983881,0.0750949824717948,0.0570859526168899,0.050740601932435,0.0433575247627698,0.0260189957236348,0.0285628503023109,0.0206036514805723,0.030419903300096,0.0162903915173697,0.00359758841482036,0.00217460863512463,0.000322662837103268,0.000417763590519477,2.21676935671716e-06,0.0217803596937491
"29",0.900576819495771,0.555626718785141,0.485041338092154,0.363200770768865,0.320566035035505,0.335511248369179,0.17290128748909,0.239689305784023,0.170524708897295,0.128611962423896,0.176077515786356,0.140953414891913,0.172501641854789,0.147119099979424,0.134586196837488,0.110619202656523,0.0867825212104655,0.0835954559446954,0.0902591383886824,0.0766472832617151,0.0597190062989546,0.0533465604437556,0.0480614819700434,0.0261083340316278,0.0422257136132881,0.0217014953155754,0.033973055870574,0.0218769134257775,0.00504296710858537,0.00265435326630351,0.000387026016097935,0.000479292099582599,2.95731737705103e-06,0.0222295289671572
"30",0.904062608807782,0.693878779490376,0.488707365113442,0.399157529051188,0.337088647923183,0.375275576479747,0.229651540754063,0.308856838241821,0.170752412664962,0.173670182239365,0.198296722923278,0.161627929590564,0.173443502742788,0.157648379876393,0.137283823140576,0.122864676470112,0.0880073165701383,0.0922810000062994,0.0920314157698739,0.0792710387875933,0.0669158928444732,0.0755262532725215,0.0526052502717489,0.0363983640380696,0.0422836333986016,0.0265972450268894,0.0353298106831282,0.0253881109888321,0.00607861340448628,0.00605228198749913,0.000693132416606656,0.00064878240699063,1.20668779252097e-05,0.022494809066697
