"file","func","value","site","tile","res"
"WOOD_2019_DEM_mosaic_2025-10-22_9_50m.tif","smean_1",582.02851688385,"WOOD","9","50"
"WOOD_2019_DEM_mosaic_2025-10-22_9_5m.tif","smean_1",582.028516520694,"WOOD","9","5"
"ORNL_2018_DEM_mosaic_2025-10-22_1_100m.tif","spk_1",21.0404638671875,"ORNL","1","100"
"ORNL_2018_DEM_mosaic_2025-10-22_1_10m.tif","spk_1",24.9309416259766,"ORNL","1","10"
"ORNL_2018_DEM_mosaic_2025-10-22_1_15m.tif","spk_1",24.3075610233272,"ORNL","1","15"
"ORNL_2018_DEM_mosaic_2025-10-22_1_1m.tif","spk_1",25.4858861831055,"ORNL","1","1"
"ORNL_2018_DEM_mosaic_2025-10-22_1_30m.tif","spk_1",23.5916538115306,"ORNL","1","30"
"ORNL_2018_DEM_mosaic_2025-10-22_1_50m.tif","spk_1",22.9596640014648,"ORNL","1","50"
"ORNL_2018_DEM_mosaic_2025-10-22_1_5m.tif","spk_1",25.2125937366486,"ORNL","1","5"
"ORNL_2018_DEM_mosaic_2025-10-22_2_100m.tif","spk_1",31.9504754638672,"ORNL","2","100"
"ORNL_2018_DEM_mosaic_2025-10-22_2_10m.tif","spk_1",41.8633685913086,"ORNL","2","10"
"ORNL_2018_DEM_mosaic_2025-10-22_2_15m.tif","spk_1",41.3472760821483,"ORNL","2","15"
"ORNL_2018_DEM_mosaic_2025-10-22_2_1m.tif","spk_1",42.1938113131486,"ORNL","2","1"
"ORNL_2018_DEM_mosaic_2025-10-22_2_30m.tif","spk_1",39.7510317783097,"ORNL","2","30"
"ORNL_2018_DEM_mosaic_2025-10-22_2_50m.tif","spk_1",38.2288055419922,"ORNL","2","50"
"ORNL_2018_DEM_mosaic_2025-10-22_2_5m.tif","spk_1",41.9105863651275,"ORNL","2","5"
"ORNL_2018_DEM_mosaic_2025-10-22_3_100m.tif","spk_1",61.9814685058594,"ORNL","3","100"
"ORNL_2018_DEM_mosaic_2025-10-22_3_10m.tif","spk_1",76.4114605529785,"ORNL","3","10"
"ORNL_2018_DEM_mosaic_2025-10-22_3_15m.tif","spk_1",75.9465447653373,"ORNL","3","15"
"ORNL_2018_DEM_mosaic_2025-10-22_3_1m.tif","spk_1",76.7407556022949,"ORNL","3","1"
"ORNL_2018_DEM_mosaic_2025-10-22_3_30m.tif","spk_1",74.331925910309,"ORNL","3","30"
"ORNL_2018_DEM_mosaic_2025-10-22_3_50m.tif","spk_1",70.1219198608399,"ORNL","3","50"
"ORNL_2018_DEM_mosaic_2025-10-22_3_5m.tif","spk_1",76.644237994194,"ORNL","3","5"
"ORNL_2018_DEM_mosaic_2025-10-22_4_100m.tif","spk_1",36.0027288818359,"ORNL","4","100"
"ORNL_2018_DEM_mosaic_2025-10-22_4_10m.tif","spk_1",48.7654442947388,"ORNL","4","10"
"ORNL_2018_DEM_mosaic_2025-10-22_4_15m.tif","spk_1",48.4120123241388,"ORNL","4","15"
"ORNL_2018_DEM_mosaic_2025-10-22_4_1m.tif","spk_1",49.0227748265305,"ORNL","4","1"
"ORNL_2018_DEM_mosaic_2025-10-22_4_30m.tif","spk_1",45.1902043849701,"ORNL","4","30"
"ORNL_2018_DEM_mosaic_2025-10-22_4_50m.tif","spk_1",44.2618280220032,"ORNL","4","50"
"ORNL_2018_DEM_mosaic_2025-10-22_4_5m.tif","spk_1",48.9521542808533,"ORNL","4","5"
"ORNL_2018_DEM_mosaic_2025-10-22_5_100m.tif","spk_1",26.0236218261719,"ORNL","5","100"
"ORNL_2018_DEM_mosaic_2025-10-22_5_10m.tif","spk_1",29.8839369606018,"ORNL","5","10"
"ORNL_2018_DEM_mosaic_2025-10-22_5_15m.tif","spk_1",30.1576139093588,"ORNL","5","15"
"ORNL_2018_DEM_mosaic_2025-10-22_5_1m.tif","spk_1",30.7289528054962,"ORNL","5","1"
"ORNL_2018_DEM_mosaic_2025-10-22_5_30m.tif","spk_1",29.5015094881999,"ORNL","5","30"
"ORNL_2018_DEM_mosaic_2025-10-22_5_50m.tif","spk_1",30.207110671997,"ORNL","5","50"
"ORNL_2018_DEM_mosaic_2025-10-22_5_5m.tif","spk_1",30.0378804691315,"ORNL","5","5"
"ORNL_2018_DEM_mosaic_2025-10-22_6_100m.tif","spk_1",35.5588079833984,"ORNL","6","100"
"ORNL_2018_DEM_mosaic_2025-10-22_6_10m.tif","spk_1",44.7666935943604,"ORNL","6","10"
"ORNL_2018_DEM_mosaic_2025-10-22_6_15m.tif","spk_1",44.3573532801318,"ORNL","6","15"
"ORNL_2018_DEM_mosaic_2025-10-22_6_1m.tif","spk_1",45.2108473029784,"ORNL","6","1"
"ORNL_2018_DEM_mosaic_2025-10-22_6_30m.tif","spk_1",42.2455725785644,"ORNL","6","30"
"ORNL_2018_DEM_mosaic_2025-10-22_6_50m.tif","spk_1",40.35107213974,"ORNL","6","50"
"ORNL_2018_DEM_mosaic_2025-10-22_6_5m.tif","spk_1",44.9906807344437,"ORNL","6","5"
"ORNL_2018_DEM_mosaic_2025-10-22_7_100m.tif","spk_1",128.564030075073,"ORNL","7","100"
"ORNL_2018_DEM_mosaic_2025-10-22_7_10m.tif","spk_1",132.622038118744,"ORNL","7","10"
"ORNL_2018_DEM_mosaic_2025-10-22_7_15m.tif","spk_1",132.123863165828,"ORNL","7","15"
"ORNL_2018_DEM_mosaic_2025-10-22_7_1m.tif","spk_1",132.885755028297,"ORNL","7","1"
"ORNL_2018_DEM_mosaic_2025-10-22_7_30m.tif","spk_1",132.077240255368,"ORNL","7","30"
"ORNL_2018_DEM_mosaic_2025-10-22_7_50m.tif","spk_1",130.888605957031,"ORNL","7","50"
"ORNL_2018_DEM_mosaic_2025-10-22_7_5m.tif","spk_1",132.818458108139,"ORNL","7","5"
"ORNL_2018_DEM_mosaic_2025-10-22_8_100m.tif","spk_1",40.6448857879639,"ORNL","8","100"
"ORNL_2018_DEM_mosaic_2025-10-22_8_10m.tif","spk_1",43.7598560249329,"ORNL","8","10"
"ORNL_2018_DEM_mosaic_2025-10-22_8_15m.tif","spk_1",43.6937412764187,"ORNL","8","15"
"ORNL_2018_DEM_mosaic_2025-10-22_8_1m.tif","spk_1",43.9617787357025,"ORNL","8","1"
"ORNL_2018_DEM_mosaic_2025-10-22_8_30m.tif","spk_1",43.3095406039199,"ORNL","8","30"
"ORNL_2018_DEM_mosaic_2025-10-22_8_50m.tif","spk_1",42.3249961471557,"ORNL","8","50"
"ORNL_2018_DEM_mosaic_2025-10-22_8_5m.tif","spk_1",43.7852966119766,"ORNL","8","5"
"ORNL_2018_DEM_mosaic_2025-10-22_9_100m.tif","spk_1",20.7233695983887,"ORNL","9","100"
"ORNL_2018_DEM_mosaic_2025-10-22_9_10m.tif","spk_1",34.9763406639099,"ORNL","9","10"
"ORNL_2018_DEM_mosaic_2025-10-22_9_15m.tif","spk_1",34.2970838234456,"ORNL","9","15"
"ORNL_2018_DEM_mosaic_2025-10-22_9_1m.tif","spk_1",35.4298755813218,"ORNL","9","1"
"ORNL_2018_DEM_mosaic_2025-10-22_9_30m.tif","spk_1",31.927342656833,"ORNL","9","30"
"ORNL_2018_DEM_mosaic_2025-10-22_9_50m.tif","spk_1",26.7344977378846,"ORNL","9","50"
"ORNL_2018_DEM_mosaic_2025-10-22_9_5m.tif","spk_1",35.2840537967681,"ORNL","9","5"
"RMNP_2020_DEM_mosaic_2025-10-22_1_100m.tif","spk_1",144.26178100586,"RMNP","1","100"
"RMNP_2020_DEM_mosaic_2025-10-22_1_10m.tif","spk_1",172.909476782227,"RMNP","1","10"
"RMNP_2020_DEM_mosaic_2025-10-22_1_15m.tif","spk_1",172.783415558344,"RMNP","1","15"
"RMNP_2020_DEM_mosaic_2025-10-22_1_1m.tif","spk_1",174.918604312011,"RMNP","1","1"
"RMNP_2020_DEM_mosaic_2025-10-22_1_30m.tif","spk_1",168.729396576179,"RMNP","1","30"
"RMNP_2020_DEM_mosaic_2025-10-22_1_50m.tif","spk_1",161.789313201904,"RMNP","1","50"
"RMNP_2020_DEM_mosaic_2025-10-22_1_5m.tif","spk_1",174.028503222656,"RMNP","1","5"
"RMNP_2020_DEM_mosaic_2025-10-22_2_100m.tif","spk_1",51.5886474609379,"RMNP","2","100"
"RMNP_2020_DEM_mosaic_2025-10-22_2_10m.tif","spk_1",65.3675961425779,"RMNP","2","10"
"RMNP_2020_DEM_mosaic_2025-10-22_2_15m.tif","spk_1",64.6028781618083,"RMNP","2","15"
"RMNP_2020_DEM_mosaic_2025-10-22_2_1m.tif","spk_1",65.9087860156856,"RMNP","2","1"
"RMNP_2020_DEM_mosaic_2025-10-22_2_30m.tif","spk_1",63.6138416476388,"RMNP","2","30"
"RMNP_2020_DEM_mosaic_2025-10-22_2_50m.tif","spk_1",58.1627621459961,"RMNP","2","50"
"RMNP_2020_DEM_mosaic_2025-10-22_2_5m.tif","spk_1",65.5803756729124,"RMNP","2","5"
"RMNP_2020_DEM_mosaic_2025-10-22_3_100m.tif","spk_1",187.504777832031,"RMNP","3","100"
"RMNP_2020_DEM_mosaic_2025-10-22_3_10m.tif","spk_1",210.317809802246,"RMNP","3","10"
"RMNP_2020_DEM_mosaic_2025-10-22_3_15m.tif","spk_1",210.719200809009,"RMNP","3","15"
"RMNP_2020_DEM_mosaic_2025-10-22_3_1m.tif","spk_1",212.257619723877,"RMNP","3","1"
"RMNP_2020_DEM_mosaic_2025-10-22_3_30m.tif","spk_1",206.504642587697,"RMNP","3","30"
"RMNP_2020_DEM_mosaic_2025-10-22_3_50m.tif","spk_1",198.96399230957,"RMNP","3","50"
"RMNP_2020_DEM_mosaic_2025-10-22_3_5m.tif","spk_1",211.45785231781,"RMNP","3","5"
"RMNP_2020_DEM_mosaic_2025-10-22_4_100m.tif","spk_1",49.120365600586,"RMNP","4","100"
"RMNP_2020_DEM_mosaic_2025-10-22_4_10m.tif","spk_1",57.0603453186036,"RMNP","4","10"
"RMNP_2020_DEM_mosaic_2025-10-22_4_15m.tif","spk_1",56.3677683741244,"RMNP","4","15"
"RMNP_2020_DEM_mosaic_2025-10-22_4_1m.tif","spk_1",58.1385744496461,"RMNP","4","1"
"RMNP_2020_DEM_mosaic_2025-10-22_4_30m.tif","spk_1",54.2834686938731,"RMNP","4","30"
"RMNP_2020_DEM_mosaic_2025-10-22_4_50m.tif","spk_1",52.7520718383789,"RMNP","4","50"
"RMNP_2020_DEM_mosaic_2025-10-22_4_5m.tif","spk_1",57.89583694458,"RMNP","4","5"
"RMNP_2020_DEM_mosaic_2025-10-22_5_100m.tif","spk_1",289.515198974609,"RMNP","5","100"
"RMNP_2020_DEM_mosaic_2025-10-22_5_10m.tif","spk_1",318.621093872071,"RMNP","5","10"
"RMNP_2020_DEM_mosaic_2025-10-22_5_15m.tif","spk_1",320.0372326962,"RMNP","5","15"
"RMNP_2020_DEM_mosaic_2025-10-22_5_1m.tif","spk_1",321.217447411376,"RMNP","5","1"
"RMNP_2020_DEM_mosaic_2025-10-22_5_30m.tif","spk_1",314.653286266603,"RMNP","5","30"
"RMNP_2020_DEM_mosaic_2025-10-22_5_50m.tif","spk_1",303.435563201905,"RMNP","5","50"
"RMNP_2020_DEM_mosaic_2025-10-22_5_5m.tif","spk_1",321.127171760559,"RMNP","5","5"
"RMNP_2020_DEM_mosaic_2025-10-22_6_100m.tif","spk_1",81.7191430664061,"RMNP","6","100"
"RMNP_2020_DEM_mosaic_2025-10-22_6_10m.tif","spk_1",98.9735972656249,"RMNP","6","10"
"RMNP_2020_DEM_mosaic_2025-10-22_6_15m.tif","spk_1",100.242028827629,"RMNP","6","15"
"RMNP_2020_DEM_mosaic_2025-10-22_6_1m.tif","spk_1",99.4493141528928,"RMNP","6","1"
"RMNP_2020_DEM_mosaic_2025-10-22_6_30m.tif","spk_1",96.5979465103064,"RMNP","6","30"
"RMNP_2020_DEM_mosaic_2025-10-22_6_50m.tif","spk_1",97.352597961426,"RMNP","6","50"
"RMNP_2020_DEM_mosaic_2025-10-22_6_5m.tif","spk_1",99.2870688446046,"RMNP","6","5"
"RMNP_2020_DEM_mosaic_2025-10-22_7_100m.tif","spk_1",65.5749053955078,"RMNP","7","100"
"RMNP_2020_DEM_mosaic_2025-10-22_7_10m.tif","spk_1",82.4311999938964,"RMNP","7","10"
"RMNP_2020_DEM_mosaic_2025-10-22_7_15m.tif","spk_1",82.3724791623881,"RMNP","7","15"
"RMNP_2020_DEM_mosaic_2025-10-22_7_1m.tif","spk_1",82.6791747146603,"RMNP","7","1"
"RMNP_2020_DEM_mosaic_2025-10-22_7_30m.tif","spk_1",81.1634143226847,"RMNP","7","30"
"RMNP_2020_DEM_mosaic_2025-10-22_7_50m.tif","spk_1",74.8745796203611,"RMNP","7","50"
"RMNP_2020_DEM_mosaic_2025-10-22_7_5m.tif","spk_1",82.6717264282229,"RMNP","7","5"
"RMNP_2020_DEM_mosaic_2025-10-22_8_100m.tif","spk_1",197.0905078125,"RMNP","8","100"
"RMNP_2020_DEM_mosaic_2025-10-22_8_10m.tif","spk_1",203.343625390625,"RMNP","8","10"
"RMNP_2020_DEM_mosaic_2025-10-22_8_15m.tif","spk_1",202.499412735471,"RMNP","8","15"
"RMNP_2020_DEM_mosaic_2025-10-22_8_1m.tif","spk_1",203.898066142333,"RMNP","8","1"
"RMNP_2020_DEM_mosaic_2025-10-22_8_30m.tif","spk_1",200.935680393653,"RMNP","8","30"
"RMNP_2020_DEM_mosaic_2025-10-22_8_50m.tif","spk_1",199.049364471436,"RMNP","8","50"
"RMNP_2020_DEM_mosaic_2025-10-22_8_5m.tif","spk_1",203.969984399414,"RMNP","8","5"
"RMNP_2020_DEM_mosaic_2025-10-22_9_100m.tif","spk_1",214.395366210937,"RMNP","9","100"
"RMNP_2020_DEM_mosaic_2025-10-22_9_10m.tif","spk_1",230.031196704102,"RMNP","9","10"
"RMNP_2020_DEM_mosaic_2025-10-22_9_15m.tif","spk_1",228.483546966804,"RMNP","9","15"
"RMNP_2020_DEM_mosaic_2025-10-22_9_1m.tif","spk_1",232.207956049011,"RMNP","9","1"
"RMNP_2020_DEM_mosaic_2025-10-22_9_30m.tif","spk_1",225.919084106636,"RMNP","9","30"
"RMNP_2020_DEM_mosaic_2025-10-22_9_50m.tif","spk_1",220.33051651001,"RMNP","9","50"
"RMNP_2020_DEM_mosaic_2025-10-22_9_5m.tif","spk_1",231.240913995361,"RMNP","9","5"
"CPER_2020_DEM_mosaic_2025-10-22_1_100m.tif","spk_1",6.0894506835939,"CPER","1","100"
"CPER_2020_DEM_mosaic_2025-10-22_1_10m.tif","spk_1",9.30693873291011,"CPER","1","10"
"CPER_2020_DEM_mosaic_2025-10-22_1_15m.tif","spk_1",9.08008465816829,"CPER","1","15"
"CPER_2020_DEM_mosaic_2025-10-22_1_1m.tif","spk_1",9.56909315924099,"CPER","1","1"
"CPER_2020_DEM_mosaic_2025-10-22_1_30m.tif","spk_1",7.6138933419279,"CPER","1","30"
"CPER_2020_DEM_mosaic_2025-10-22_1_50m.tif","spk_1",6.66004486083989,"CPER","1","50"
"CPER_2020_DEM_mosaic_2025-10-22_1_5m.tif","spk_1",9.53868238067639,"CPER","1","5"
"CPER_2020_DEM_mosaic_2025-10-22_2_100m.tif","spk_1",5.35917663574219,"CPER","2","100"
"CPER_2020_DEM_mosaic_2025-10-22_2_10m.tif","spk_1",9.24160823059083,"CPER","2","10"
"CPER_2020_DEM_mosaic_2025-10-22_2_15m.tif","spk_1",8.82482624627573,"CPER","2","15"
"CPER_2020_DEM_mosaic_2025-10-22_2_1m.tif","spk_1",10.2487399006345,"CPER","2","1"
"CPER_2020_DEM_mosaic_2025-10-22_2_30m.tif","spk_1",6.40077092201955,"CPER","2","30"
"CPER_2020_DEM_mosaic_2025-10-22_2_50m.tif","spk_1",5.47203063964844,"CPER","2","50"
"CPER_2020_DEM_mosaic_2025-10-22_2_5m.tif","spk_1",9.96319516296376,"CPER","2","5"
"CPER_2020_DEM_mosaic_2025-10-22_3_100m.tif","spk_1",9.95004241943366,"CPER","3","100"
"CPER_2020_DEM_mosaic_2025-10-22_3_10m.tif","spk_1",12.1264707153321,"CPER","3","10"
"CPER_2020_DEM_mosaic_2025-10-22_3_15m.tif","spk_1",11.9554599176461,"CPER","3","15"
"CPER_2020_DEM_mosaic_2025-10-22_3_1m.tif","spk_1",12.2684418220224,"CPER","3","1"
"CPER_2020_DEM_mosaic_2025-10-22_3_30m.tif","spk_1",11.7868828283808,"CPER","3","30"
"CPER_2020_DEM_mosaic_2025-10-22_3_50m.tif","spk_1",11.6440963745117,"CPER","3","50"
"CPER_2020_DEM_mosaic_2025-10-22_3_5m.tif","spk_1",12.1926912170411,"CPER","3","5"
"CPER_2020_DEM_mosaic_2025-10-22_4_100m.tif","spk_1",1.98073822021479,"CPER","4","100"
"CPER_2020_DEM_mosaic_2025-10-22_4_10m.tif","spk_1",3.40268195800786,"CPER","4","10"
"CPER_2020_DEM_mosaic_2025-10-22_4_15m.tif","spk_1",3.18939418372088,"CPER","4","15"
"CPER_2020_DEM_mosaic_2025-10-22_4_1m.tif","spk_1",3.60969350933829,"CPER","4","1"
"CPER_2020_DEM_mosaic_2025-10-22_4_30m.tif","spk_1",2.9954772799656,"CPER","4","30"
"CPER_2020_DEM_mosaic_2025-10-22_4_50m.tif","spk_1",2.60545013427736,"CPER","4","50"
"CPER_2020_DEM_mosaic_2025-10-22_4_5m.tif","spk_1",3.5236674713135,"CPER","4","5"
"CPER_2020_DEM_mosaic_2025-10-22_5_100m.tif","spk_1",1.6263281250001,"CPER","5","100"
"CPER_2020_DEM_mosaic_2025-10-22_5_10m.tif","spk_1",2.82932550659189,"CPER","5","10"
"CPER_2020_DEM_mosaic_2025-10-22_5_15m.tif","spk_1",2.83413238763319,"CPER","5","15"
"CPER_2020_DEM_mosaic_2025-10-22_5_1m.tif","spk_1",2.93978535522456,"CPER","5","1"
"CPER_2020_DEM_mosaic_2025-10-22_5_30m.tif","spk_1",2.77627943501648,"CPER","5","30"
"CPER_2020_DEM_mosaic_2025-10-22_5_50m.tif","spk_1",2.01266990661634,"CPER","5","50"
"CPER_2020_DEM_mosaic_2025-10-22_5_5m.tif","spk_1",2.89403957366949,"CPER","5","5"
"CPER_2020_DEM_mosaic_2025-10-22_6_100m.tif","spk_1",14.2396423339842,"CPER","6","100"
"CPER_2020_DEM_mosaic_2025-10-22_6_10m.tif","spk_1",18.3829518035889,"CPER","6","10"
"CPER_2020_DEM_mosaic_2025-10-22_6_15m.tif","spk_1",18.43024104495,"CPER","6","15"
"CPER_2020_DEM_mosaic_2025-10-22_6_1m.tif","spk_1",18.4792115761111,"CPER","6","1"
"CPER_2020_DEM_mosaic_2025-10-22_6_30m.tif","spk_1",18.0787547947066,"CPER","6","30"
"CPER_2020_DEM_mosaic_2025-10-22_6_50m.tif","spk_1",17.3949337005615,"CPER","6","50"
"CPER_2020_DEM_mosaic_2025-10-22_6_5m.tif","spk_1",18.4383262161255,"CPER","6","5"
"CPER_2020_DEM_mosaic_2025-10-22_7_100m.tif","spk_1",9.42677734375002,"CPER","7","100"
"CPER_2020_DEM_mosaic_2025-10-22_7_10m.tif","spk_1",10.7155901733397,"CPER","7","10"
"CPER_2020_DEM_mosaic_2025-10-22_7_15m.tif","spk_1",10.6838726299488,"CPER","7","15"
"CPER_2020_DEM_mosaic_2025-10-22_7_1m.tif","spk_1",10.779250490845,"CPER","7","1"
"CPER_2020_DEM_mosaic_2025-10-22_7_30m.tif","spk_1",10.3824547733436,"CPER","7","30"
"CPER_2020_DEM_mosaic_2025-10-22_7_50m.tif","spk_1",9.779243774414,"CPER","7","50"
"CPER_2020_DEM_mosaic_2025-10-22_7_5m.tif","spk_1",10.7504562499998,"CPER","7","5"
"CPER_2020_DEM_mosaic_2025-10-22_8_100m.tif","spk_1",6.22839202880868,"CPER","8","100"
"CPER_2020_DEM_mosaic_2025-10-22_8_10m.tif","spk_1",7.38121693115227,"CPER","8","10"
"CPER_2020_DEM_mosaic_2025-10-22_8_15m.tif","spk_1",7.27915350560693,"CPER","8","15"
"CPER_2020_DEM_mosaic_2025-10-22_8_1m.tif","spk_1",7.34961283203143,"CPER","8","1"
"CPER_2020_DEM_mosaic_2025-10-22_8_30m.tif","spk_1",7.18000446403721,"CPER","8","30"
"CPER_2020_DEM_mosaic_2025-10-22_8_50m.tif","spk_1",6.74723106384272,"CPER","8","50"
"CPER_2020_DEM_mosaic_2025-10-22_8_5m.tif","spk_1",7.3488451927185,"CPER","8","5"
"CPER_2020_DEM_mosaic_2025-10-22_9_100m.tif","spk_1",16.5550177001953,"CPER","9","100"
"CPER_2020_DEM_mosaic_2025-10-22_9_10m.tif","spk_1",17.3866654052733,"CPER","9","10"
"CPER_2020_DEM_mosaic_2025-10-22_9_15m.tif","spk_1",17.3418913713992,"CPER","9","15"
"CPER_2020_DEM_mosaic_2025-10-22_9_1m.tif","spk_1",17.4284039326781,"CPER","9","1"
"CPER_2020_DEM_mosaic_2025-10-22_9_30m.tif","spk_1",17.1685843498517,"CPER","9","30"
"CPER_2020_DEM_mosaic_2025-10-22_9_50m.tif","spk_1",17.1102794647215,"CPER","9","50"
"CPER_2020_DEM_mosaic_2025-10-22_9_5m.tif","spk_1",17.3955552337645,"CPER","9","5"
"WOOD_2019_DEM_mosaic_2025-10-22_1_100m.tif","spk_1",11.6051849365235,"WOOD","1","100"
"WOOD_2019_DEM_mosaic_2025-10-22_1_10m.tif","spk_1",15.5319638061524,"WOOD","1","10"
"WOOD_2019_DEM_mosaic_2025-10-22_1_15m.tif","spk_1",15.4376278964575,"WOOD","1","15"
"WOOD_2019_DEM_mosaic_2025-10-22_1_1m.tif","spk_1",15.641869756546,"WOOD","1","1"
"WOOD_2019_DEM_mosaic_2025-10-22_1_30m.tif","spk_1",14.7158399459964,"WOOD","1","30"
"WOOD_2019_DEM_mosaic_2025-10-22_1_50m.tif","spk_1",14.0035722732543,"WOOD","1","50"
"WOOD_2019_DEM_mosaic_2025-10-22_1_5m.tif","spk_1",15.5800599899292,"WOOD","1","5"
"WOOD_2019_DEM_mosaic_2025-10-22_2_100m.tif","spk_1",12.8841827392578,"WOOD","2","100"
"WOOD_2019_DEM_mosaic_2025-10-22_2_10m.tif","spk_1",15.33412104187,"WOOD","2","10"
"WOOD_2019_DEM_mosaic_2025-10-22_2_15m.tif","spk_1",15.4202399131689,"WOOD","2","15"
"WOOD_2019_DEM_mosaic_2025-10-22_2_1m.tif","spk_1",14.963871260254,"WOOD","2","1"
"WOOD_2019_DEM_mosaic_2025-10-22_2_30m.tif","spk_1",14.9301155346968,"WOOD","2","30"
"WOOD_2019_DEM_mosaic_2025-10-22_2_50m.tif","spk_1",13.5515537643432,"WOOD","2","50"
"WOOD_2019_DEM_mosaic_2025-10-22_2_5m.tif","spk_1",15.017112815857,"WOOD","2","5"
"WOOD_2019_DEM_mosaic_2025-10-22_3_100m.tif","spk_1",11.781844329834,"WOOD","3","100"
"WOOD_2019_DEM_mosaic_2025-10-22_3_10m.tif","spk_1",15.5531190490722,"WOOD","3","10"
"WOOD_2019_DEM_mosaic_2025-10-22_3_15m.tif","spk_1",15.3365709929828,"WOOD","3","15"
"WOOD_2019_DEM_mosaic_2025-10-22_3_1m.tif","spk_1",15.8698879821167,"WOOD","3","1"
"WOOD_2019_DEM_mosaic_2025-10-22_3_30m.tif","spk_1",14.3371445385378,"WOOD","3","30"
"WOOD_2019_DEM_mosaic_2025-10-22_3_50m.tif","spk_1",13.2484963607789,"WOOD","3","50"
"WOOD_2019_DEM_mosaic_2025-10-22_3_5m.tif","spk_1",15.681602811432,"WOOD","3","5"
"WOOD_2019_DEM_mosaic_2025-10-22_4_100m.tif","spk_1",12.3531771850586,"WOOD","4","100"
"WOOD_2019_DEM_mosaic_2025-10-22_4_10m.tif","spk_1",12.4805398529053,"WOOD","4","10"
"WOOD_2019_DEM_mosaic_2025-10-22_4_15m.tif","spk_1",12.4225097948577,"WOOD","4","15"
"WOOD_2019_DEM_mosaic_2025-10-22_4_1m.tif","spk_1",12.6288485295411,"WOOD","4","1"
"WOOD_2019_DEM_mosaic_2025-10-22_4_30m.tif","spk_1",12.2302621631958,"WOOD","4","30"
"WOOD_2019_DEM_mosaic_2025-10-22_4_50m.tif","spk_1",12.0576863479614,"WOOD","4","50"
"WOOD_2019_DEM_mosaic_2025-10-22_4_5m.tif","spk_1",12.5535362651825,"WOOD","4","5"
"WOOD_2019_DEM_mosaic_2025-10-22_5_100m.tif","spk_1",16.4326045227051,"WOOD","5","100"
"WOOD_2019_DEM_mosaic_2025-10-22_5_10m.tif","spk_1",18.5210022659302,"WOOD","5","10"
"WOOD_2019_DEM_mosaic_2025-10-22_5_15m.tif","spk_1",18.3748691802728,"WOOD","5","15"
"WOOD_2019_DEM_mosaic_2025-10-22_5_1m.tif","spk_1",18.6208085256347,"WOOD","5","1"
"WOOD_2019_DEM_mosaic_2025-10-22_5_30m.tif","spk_1",17.7797409400931,"WOOD","5","30"
"WOOD_2019_DEM_mosaic_2025-10-22_5_50m.tif","spk_1",17.1962378692627,"WOOD","5","50"
"WOOD_2019_DEM_mosaic_2025-10-22_5_5m.tif","spk_1",18.6019997005462,"WOOD","5","5"
"WOOD_2019_DEM_mosaic_2025-10-22_6_100m.tif","spk_1",11.1340026855469,"WOOD","6","100"
"WOOD_2019_DEM_mosaic_2025-10-22_6_10m.tif","spk_1",14.1800122528076,"WOOD","6","10"
"WOOD_2019_DEM_mosaic_2025-10-22_6_15m.tif","spk_1",14.5748043081547,"WOOD","6","15"
"WOOD_2019_DEM_mosaic_2025-10-22_6_1m.tif","spk_1",14.8118906311036,"WOOD","6","1"
"WOOD_2019_DEM_mosaic_2025-10-22_6_30m.tif","spk_1",13.4824340303642,"WOOD","6","30"
"WOOD_2019_DEM_mosaic_2025-10-22_6_50m.tif","spk_1",11.7306632995605,"WOOD","6","50"
"WOOD_2019_DEM_mosaic_2025-10-22_6_5m.tif","spk_1",14.5976300277711,"WOOD","6","5"
"WOOD_2019_DEM_mosaic_2025-10-22_7_100m.tif","spk_1",5.58408920288093,"WOOD","7","100"
"WOOD_2019_DEM_mosaic_2025-10-22_7_10m.tif","spk_1",10.1046938339233,"WOOD","7","10"
"WOOD_2019_DEM_mosaic_2025-10-22_7_15m.tif","spk_1",9.54047717907872,"WOOD","7","15"
"WOOD_2019_DEM_mosaic_2025-10-22_7_1m.tif","spk_1",10.5849316866149,"WOOD","7","1"
"WOOD_2019_DEM_mosaic_2025-10-22_7_30m.tif","spk_1",8.38143947411811,"WOOD","7","30"
"WOOD_2019_DEM_mosaic_2025-10-22_7_50m.tif","spk_1",7.96628021240235,"WOOD","7","50"
"WOOD_2019_DEM_mosaic_2025-10-22_7_5m.tif","spk_1",10.4744049865723,"WOOD","7","5"
"WOOD_2019_DEM_mosaic_2025-10-22_8_100m.tif","spk_1",6.0352117919922,"WOOD","8","100"
"WOOD_2019_DEM_mosaic_2025-10-22_8_10m.tif","spk_1",10.6699277618409,"WOOD","8","10"
"WOOD_2019_DEM_mosaic_2025-10-22_8_15m.tif","spk_1",10.5544026239488,"WOOD","8","15"
"WOOD_2019_DEM_mosaic_2025-10-22_8_1m.tif","spk_1",10.8188628610841,"WOOD","8","1"
"WOOD_2019_DEM_mosaic_2025-10-22_8_30m.tif","spk_1",9.06847536763041,"WOOD","8","30"
"WOOD_2019_DEM_mosaic_2025-10-22_8_50m.tif","spk_1",8.36733924865723,"WOOD","8","50"
"WOOD_2019_DEM_mosaic_2025-10-22_8_5m.tif","spk_1",10.7575548454286,"WOOD","8","5"
"WOOD_2019_DEM_mosaic_2025-10-22_9_100m.tif","spk_1",2.58824310302737,"WOOD","9","100"
